tweet,label,,,,,,,,,,,,,,,,,,,,,,,,,,
ama kimse verilen kararı eleştiriyorum diye emperyalist bir yalan ermeni soykırımını tanıyan ulu önderimizi tartışmaya açan gç insan katili sakine cansız'ı savunan birini savunmam ve üzülmemi beklemesin. umarım bir gün aşağıdaki yazdıklarından hüküm giyer #canankaftancıoğlu,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bu toprakları tüm farklılıklardan mahrum bıraktınız da ne geçti elinize? rum'a ermeni'ye yahudi'ye süryani'ye bu topraklarda yaşama hakkı vermediniz. elinizde kalandan memnun musunuz?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
babam telefonunu almış siri'yle konuşuyor siri sen ermeni misin heee buna da cevap ver bakalım diyor,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
#canankaftancıoğlu tarihte bugün ermeni soykırımı(!)nda kaybettiği vatandaşlarına ağıt yakarken h.kaplan ne inciler saçıyor... hele nagehan... düşman başına... hepsi aynı soysuzun dölleri... #susma #susmam #birkezolsuntepkikoyun kutlu akşamlar...,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
içinin yağları eridi. ermeni soykırımını kabul eden pkk terör örgütünü halk direnişi olarak lanse edenlerin daha beter cezalar alması gerekiyor.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
açık açık pkk terör örgütüne destek veren ve ermeni sevicisi canan kaftancıoğlu'na işleyen adalete sözümüz yok yalnız aynı durumu paylaşan binlercesine de işletilsin ki adalete olan güvenimiz sarsılmasın,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımına destek... vayyy bak bu olmadı işte,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan denen müptezel keşke aihm tarafından yalan olduğu kanıtlanan ermeni soykırımını tanıdığı ve andığı sakine cansız gibi bir insan katilini savunduğu için ceza verilseydi bu şekilde bu aşağılık insanın şov yapmasından başka bir işe yaramıyor #canankaftancıoğlu,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
2) "tarihte bugün ermeni soykırımı başladı. katledilen ermeni vatandaşlarımızı anıyoruz. 19.15'te taksim'de." diye tweet atan da yine canan kaftancıoğlu. bırakın arkasına saklandığı atatürkçülük kılıfını bunun yakınından dahi geçemeyen bir utanmaz kendisi.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bu mudur yani? sırf iktidar karşıtı diye ermeni soykırımı var diyen mustafa kemal'in askeri olmayı reddeden birisine özgürlük mü isteyeceğiz? #canankaftancıoğlu,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
içinde yaşadığın devlete katil de olmayan ermeni soykırımını tanı terörist seviciliği yap domuz eti ye şarap iç %99'u müslüman olan millete hakaret et şehitler için bir kere yürüme türklüğü ırkçılık olarak gör soran olursa ben kemalistim atatürkçüyüm de o da güzelmiş valla,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
yani bir aslan payını araya koyalım ermeni soykırımı ihanet hakaret maneviyata sövme bunlar birşey değil şizofrenlerim diyorsun!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
devlet kırmızı halılarda davul zurna ile senin o şimdi açıklayabildiğin ermeni döllerini karşılayarak megri megri diye halay çekiyor! yetmiyor terörist başlarını halkın parasıyla ayakta duran trt'ye çıkarıyor! yetmiyor bir de sayın (!) apo'nun mektubunu okuyorlar!,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
peki sn by devlet seri katil midir! devlet kahraman olmak yerine katil olmayı mı tercih etti! partiniz sözde ermeni soykırımını kabul ediyor ve destekliyor mu!? chp çizgisi ve yolu hdp çizgisi ve yolu ile aynı mıdır. bu mudur parti politikanız!?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
türkiye cumhuriyeti devleti'nde ekmek ye su iç sonra "devlet seri katildir" de "ermeni soykırımı vardır" desin fetöcü hilal kaplan her telden şarkı çalsın oynasın! adalet yok ama canan'a ceza kesildi. hani nerede fetöcü hilal'in cezası...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bugün kaftancıoğlu'nun içeri girmesi meşrulaşırsa ortalama bir muhalifin içeri girmesi meşrulaşmaz. çünkü kaftancıoğlu ortalama bir muhalif değil. sözde ermeni soykırımının varlığını savunup devleti katillikle suçlayan birinden nasıl ortalama muhalif çıkardınız?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
devlete seri katil diyen cumhurbaşkanına küfür eden 15 temmuz'da darbecileri destekleyen ermeni soykırımı vardır diye tweetler atan pkk'lılara açıktan destek veren canan kaftancıoğlu 9 yıl 8 ay 20 gün hapis. mesele çok net devlet ile yatağa girilmez canan..??,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
çok istiyorlarsa kendi çocuklarını göndersinler ah annem ah. bir söz bu kadar net olabilir işte. allah'ım sen bu ermeni artıklarının oyunlarını başlarına yık. bertaraf eyle. helak eyle inşallah. #annelerdireniyor #birannebirdevrimdogurur #annelerindirenisi #protestoediyorum,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
biz zaten susmadık da "sizin polisiniz silahını çekip güpegündüz ortalıkta vuramaz dilediğini" değil "herkes ermeni olursa ben kuvayi milliye! 20 yaşında yiğitler gitti ölüme rum'a aç limanı siyonizm planı sağ sol tutmadı şimdi kürt yalanı” dediğimiz için bilinmedik. #susamam,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
#canankaftancıoğluyalnızdeğildir türkler ermenilere soykırım yaptı diyen kaftancıoğlu'nun yanında olanlar bence bir daha düşünün,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
cumhurbaşkanına hakaret et şehitlere hakaret et devlete seri katil de ermeni soykırımını tanı dhkpc liderine komutanım diyerek selam gönder pkk'lı teröristlerin öldürülmesini kına ne zannettin canan elimi kolumu sallayarak terör propagandası yaparım mı zannettin?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
#annelerdireniyor #annelerleberaberizyasen devlete katil diyen pkk kurucusu sakine cansız a sahip çıkan üstüne bir de ermeni soykırımı safsatasını kabul edene canan kaftancıoğlu denilen terör seviciye hapis cezası az bile gelir. arkasından sınırdışı edilmeli!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı vardır diyen #canankaftancıoğlu'na 9 yıl şoku pauahahahahshshshshshshshs,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ne çok osmanlı torunlarından korkan ermeni sevdalıları var güzel ülkemde... #canankaftancıoğlu,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
miss ermeni soykırımı hee,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
bu bir başkaldırmadır haydi tertemiz kürt kardeşler kardeşlik nasıl olur gösterelim sizi kullanan abd israil ermeni soysuzlarına #annelerleberaberizyasen,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
halk arasında da tabirler ermeni vatandaşlarımız kürt vatandaşlarımız boşnak vatandaşlarımız arnavut vatandaşlarımız diye geçer. ama ülkeler arası tabirde kökenin ve nerede doğduğun ve nerenin vatandaşı olduğunu bildirirsin! kültürler önemlidir! aynı ülkede yaşayanlar kardeştir!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hdp chp pkk ve ermeni uşaklarını inançlı analar yerli iha'lar milli silahlar bitirecek #analardireniyor,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu şu soysuz ermeni tohumu kadına destek mesajı atan herkes vatan hainidir her şeye eyvallah ama askerime dil uzatmazsın git şimdi derdini farelere anlat soysuz pislik,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu suçsuzdur diyenlere devlete seri katil diyecek cumhurbaşkanına küfür edecek 15 temmuz'da darbecileri destekleyecek. ermeni soykırımı vardır diye tweetler atacak. pkk'lılara açıktan destek verecek sonra suçsuz olacak öyle mi!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
he canan he. terör destekçiliği yap türkiye cumhuriyeti'ni katil ilan et atatürk'e katliamcı de ermeni soykırımı yalanlarının destekçisi ol ondan sonra da "kararlar sarayda alınıyor atatürk'ün partisindeyim." falan filan. adalet sistemini seni...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
atatürk'ün gözlerinin içine bakarak bu topraklarda ermeni soykırım yapıldı demek ister miydin...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı vardır diyen #canankaftancıoğlu'nu savunanların atatürkçüyüz diyenler olması?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımını kabul etmenin cezasını keşke halk olarak siz kendi ellerinizle verseydiniz. türk milleti olarak çok çabuk unutuyoruz malesef... ne demişti hanlar hanımız hak isteyenin hakkını verin baş kaldıranın başını kesin... elinize sağlık.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ya devlet başa ya kuzgun leşe. herkes haddini bilecek muhalif olmak başka milletin ve devletin hassas duygularıyla oynamak başka. ermeni soykırımı yoktur diye iddia eden bir şahsa üzülmemi üzüleni de anlamamı beklemeyin #canankaftancıoğlu,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
6-7 eylül pogromunun 64 yılı. rum ve ermeni nüfusun dehşet günleri yaşadığı bu pogromla ilgili iki yeni belgeye ulaşan araştırmacılar hüsnü gürbey ve mahsuni gül'ün aktarımlarıyla provokasyon amaçlı kontrgerilla ve hükümet bilgisi dahilindeki olaylar...,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yalnız değil evet. devleti katil görenler onunla darbeyi alkışlayanlar onunla sözde ermeni soykırımı destekçileri onunla pkk'lılar onunla. türk devletine her türlü adiliği yapanlar onunla. #canankaftancıoğluyalnızdeğildir,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hakikat ermeni soykırımı mı sayın ya da belçika'da öldürülen 2 terörist mi?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
gardiyan aç kapıyı ver mehteri ermeni sevici canan kaftancıoğlu geliyor :),nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu teröriste terörist diyemeyen devlet düşmanı ermeni soykırımını savunan türkiye cumhuriyeti başkanına hakaret eden çukur biriydi hak ettiğini aldı onu savunan da onun kadar çukurdur.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
türkiyeli vatandaşlara kürtse kürt arapsa arap ermeniyse ermeni türkse türk vs denir. bunu da mı biz söyleyeceğiz,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
kürtse kürt arapsa arap ermeni ise ermeni türkse o.ç,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu denen kadın müsveddesini ya fetö'cüler veya kürtçüler savunuyor. tabi yine bilinçsizce bu gruplara hizmet edenler de var. ben bunlara balık hafızalılar diyorum. peki kaftancıoğlu pkk'lıları savundu mu savunmadı mı? ermeni soykırımını savundu mu savunmadı mı?,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
atatürk'ün oturduğu koltuk vatanın kurucularına saygı demişken bir zamanlar lütfi kırdar'ın oturduğu koltukta da sözde ermeni soykırımını kabul edip propagandasını yapan bir hanımefendi oturuyordu değil mi?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
senin yüzüne tüküreyim canan hanım. mukatele diyemedin mi ki soykırım dedin? allah belanı versin önce ermeni erzurum ve doğuda rus himayesi altında bizi kesmedi mi? soykırımcı olsa osmanlının ermeni dışişleri bakanı ve mebusları olur muydu? hani yazılı soykırım planı nerede?!,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı soytarılığını savunanları savunmak nasıl bir vatandaşlık soykırımıdır.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu'nu popüler kültür ürününe dönüştüren ve yanından ayrılmayan ekrem imamoğlu böyle giderse ermeni soykırımı varmış gibi davrananlara milliyetçilerin asla destek vermeyeceğini mağlubiyeti tadarak öğreneceksiniz... #ulkedusmanlarihapise #annelerleberaberizyasen,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
y-chp'nin simgesi k.rdofil ermeni yalakası canan kaftancıoğlu'na da akp'ye de karşıyız! bu ikisi birbirinin zıttı değil aynı kapının yoldaşları! başbuğun partisi kemalist özüne dönmeli!,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
6-7 eylül'de yapılan ermeni ve rum pogromlarının hesabını soracağız!,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
her şeyi geçtim ermeni soykırım vardır demişse o adi her şeyi hak ediyor...,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı filan diyordu o ne oldu ona ha 10 yıl mı yemiş tamam :d,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
#sarayvesayeti kim ki devletine katil diyor ermeni soykırımı vardır diyorsa pkk ile omuz omuza hareket ediyorsa devletin gücü ensesinde olsun. tarafınızı seçin devlet mi canan mı,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ne kadar din düşmanı vatan haini ermeni sevici varmış memlekette. #canankaftancıoğluyalnızdeğildir,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
herkes ermeni olursa ben kuvayi milliye. #sat biz hiç #susmadık!,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
pkk terör örgütü değil bir halk hareketidir diyen sözde ermeni soykırımı var diyen devlet seri katildir diyen ve bunun gibi bir çok ayrıştırıcı paylaşımı olan "canan kaftancıoğlu'nun yanında değilim. kendisi ve yandaşları yaptığı açıklamalarla verilmiş cezaların sebeplerini,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu ermeni soykırımı vardır diyecek kadar türk düşmanı pkk'lıların cenazelerine gidip onlara terörist diyemezsiniz diyecek kadar vatan düşmanı dine el uzatacak kadar din düşmanı bir şerefsizdir. bedelini ödeyecek diye kahraman ilan ediliyor ey güzel ülkem!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bundan sonra ermeni soykırımı vardır diyenlere hapis cezasını gelmesi için tbmm'den yasa çıkarılması zamanı gelmiştir. cumhur ittifakı milletvekilleri görev başına.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu'nun ermeni meselesi hakkında attığı tweeti 9 yıllık cezayı aklamak için kullananlara hatırlatma 2015 yılında başbakan erdoğan 1915 olayları sebebiyle şöyle bir açıklama yapmıştı.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
yanlış okumuyorsun paşam... düştüğümüz durum bu... vatanı satanların ermeni soykırımını savunan kişiye verdiği cezayı eleştirmek durumundayız. çünkü diğer cephedekileri direkt idam ederdin... #canankaftancıoğlu,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu ve ona verilen cezalar gündem olmuş. kadının yazdıkları kabul edilemez kesinlikle. yok ermeni soykırımı yok seri katil devlet bilmem ne. sırf il başkanı oldu diye bu cezanın bu kadar gecikmesi de çok acı. devlete laf etmeyeceksin nokta.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ulu önder atatürk'ün partisi bu kadını nasıl savunuyor anlamıyorum. hem emperyalistlere kocaman bir tokat vuran atatürk'ün askeri olmamız zoruna gidiyor hem de sosyalist olduğunu savunuyor. ermeni soykırımı da tüm emperyalist ülkelerin ağzının suyu akarak desteklediği bir davadır,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
türkiye'de yıllarca zerdeşti alevi ermeni süryani yahudi azınlıkları sistematik olarak hedef gösterildiler dinsiz kafir mum söndü diye. bunların %90'ı yurtdışına sürüldü. işin ilginç yanı ise bu iftirayı atanlar ensar ve kuran kurslarında çocuklara tecavüz ediyorlar. alçaksınız!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
bu arada karar çok abartı ve yanlış. yanlış buluyorum ama ermeni soykırımı diyen bir insanın içerde olması gram umrumda değil,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
terör destekçisi islam düşmanı ermeni soykırımı vardır diyecek kadar aşağılık siyasetçi canan kaftancıoğlu adalet yerini buldu!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı var diyen insan bırakın da yargılansın.,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu seni ilk takip ettiğim günden beri senden nefret ediyorum atatürkçüyüm adına ermeni soykırımını tanıyan pkk leşlerine sahip çıkan bu ülkede teröristtir. 9 yıl değil 90 yıl ceza bile alsan soğumazdı içimdeki kinim sana.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ülkede maalesef şöyle bir kitle türedi "ben böyle düşünüyorum herkes benimle aynı şeyi düşünmek zorunda. eğer düşünmüyorsa cezalandırılsın." o öyle tweet attı bu ermeni soykırımını kabul etti şu her şey çok güzel olacak dedi. allah hepinize akıl fikir versin. #canankaftancıoğlu,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu'na verilen ceza çok az. böyle ermeni ve pkk sevicilere daha ağır cezalar verilmeli ki diğer devlet düşmanları cesaretlenemesin,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
#canankaftancıoğlu ermeni soykırımı var diyen türk düşmanı hapis cezası almış. o zaman dans,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu yalan oldu gençliğin bak talan da oldu darısı tüm türk düşmanı ermeni sevicilerin başına.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
siyasette başta kim olursa olsun muhalif bir insanım ve bu özelliğimle her zaman gurur duyarım. ama bu tweetleri ben de affedemiyorum. 1- ermeni soykırımı emperyalist bir yalandır. 2- mustafa kemal'in askeri olmanın neresi yanlış? atatürk kadar barışçı birinin nesinden rahatsız oldun?,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımını savunan paris'te mit terörist öldürünce avrupa'nın göbeğinde teröristlik yapıldı diyen sakine cansız ölünce insanlık kaybetti diyen canan kaftancıoğlu'nu da savunmayın ya,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
atatürk'ün üst kimlik açılımı türk milleti değil midir? türk milleti kime derler sadece türklere mi derler? cahil cahil bazıları konuşuyor! arnavut türk boşnak kürt laz çerkes ermeni rum bu topraklarda herkesin bir kökeni var. burası türkiye cumhuriyeti yaşayanlar türk milleti!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
pkk ermeni terör örgütüdür ve hdp bunları siyasi yuvası ve destekçisidir. pkk ve hdp'li kansızların dağa çıkardıkları evlatları için çırpınan analarımıza destek çıkalım! #annelerleberaberizyasen #annelerdireniyor #anneleredestekolalım,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
#susamam canan 9 yıl 8 ay ceza almış. inşallah içerde geberir ermeninin tohumu. alın size bir mağduriyet daha. ver mehteri efe.,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
9 yıl 8 ay 20 gün hapis cezasına çarptırılan ancak tutuklama kararı çıkmayan canan kaftancıoğlu damarlarında ermeni kanı taşıyan şeytanın insan şekline bürünmüş halisin...,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu tutuklanmış devlete katil diyen ermeni soykırımını tanıyan pkk'yı sempatik gösteren kadın... cehenneme zümera!,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
mustafa kemal in askerleriyiz sözünden rahatsız olan sözde ermeni soykırımını destekleyen pkk sevici canan'a üzülemiyorum ekrem başkan bu kadından uzak dur gözünü seveyim,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
devlete katil de ermeni soykırımı vardır de sakine cansız terörist değil de pkk'yı meşrulaştırmaya çalış devlet seni enseleyince hak hukuk adalet diye ağla. var mı lan böyle bişey? bir de bunlar atatürk'ün partisindeler. beter ol canan kaftancıoğlu.,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
#cananbaskanyalnızdeğildir domuz yemeye mi gideceksiniz ermeni soykırımını mı tanıyacaksınız devlet seri katil mi diyeceksiniz vs vs vs siz hangi canan'ın yanındasınız,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
hükümet diye devleti yıkmaya çalışan terörist canan kurtarsın üzüldüğün ermeni vatandaşların yaradana sığınırız sizin gibi bölücü teröristlerden,nefret,,,,,,,,,,,,,,,,,,,,,,,,,,
canan kaftancıoğlu'nun sözde ermeni soykırımı ile ilgili attığı tweetler,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
ulan pkk terör örgütünü savunan türkiye ermeni soykırımı yapmıştır diyen bir şerefsizi savunmayın bari. hiç mi vatan sevginiz yok sizin?,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
ermeni soykırımı var demesi ömür boyu hapse bedel bu ceza çok az,hiçbiri,,,,,,,,,,,,,,,,,,,,,,,,,,
suç suçtur 20 yıl önce işlediğin cinayetin cezasını çekiyor musun çekmiyor musun? bu mantıkla apo piçi de suçsuz o zaman. devlete katil seri katil diyen ermeni soykırımı var diyen birisi tabi ki ceza alacak,saldırgan,,,,,,,,,,,,,,,,,,,,,,,,,,
